time,true_position,true_velocity,S1,S2,S3,fault_S1,fault_S2,fault_S3,truebias_S1,truevar_S1,clean_S1,truebias_S2,truevar_S2,clean_S2,truebias_S3,truevar_S3,clean_S3
55.98,23.25480561,0.5198501878,23.19263818,24.39585349,24.68008484,0,1,1,0,0.01,23.25480561,1,0.0225,23.25480561,0,1.2,23.25480561
55.99,23.25996191,0.5223029385,23.16221744,24.53870358,19.77116297,0,1,1,0,0.01,23.25996191,1,0.0225,23.25996191,0,1.2,23.25996191
56,23.26518116,0.523788862,23.21704123,24.51395492,23.59728749,0,1,1,0,0.01,23.26518116,1,0.0225,23.26518116,0,1.2,23.26518116
56.01,23.27027615,0.5049389307,23.23331862,24.56255495,23.12366229,0,1,1,0,0.01,23.27027615,1,0.0225,23.27027615,0,1.2,23.27027615
56.02,23.27531438,0.5084835081,23.30646679,24.42752981,21.85964299,0,1,1,0,0.01,23.27531438,1,0.0225,23.27531438,0,1.2,23.27531438
56.03,23.28035321,0.4964772732,23.26140327,24.50856544,24.87092284,0,1,1,0,0.01,23.28035321,1,0.0225,23.28035321,0,1.2,23.28035321
56.04,23.28537723,0.500477962,23.43648674,23.9954822,23.05811132,0,1,1,0,0.01,23.28537723,1,0.0225,23.28537723,0,1.2,23.28537723
56.05,23.2902579,0.4718708861,23.41071571,24.43587518,22.71912675,0,1,1,0,0.01,23.2902579,1,0.0225,23.2902579,0,1.2,23.2902579
56.06,23.29515979,0.5109413748,23.29227708,24.18621718,22.09034758,0,1,1,0,0.01,23.29515979,1,0.0225,23.29515979,0,1.2,23.29515979
56.07,23.30051925,0.5500294362,23.39416674,24.3414874,23.65230473,0,1,1,0,0.01,23.30051925,1,0.0225,23.30051925,0,1.2,23.30051925
56.08,23.30621712,0.5912433452,23.313156,24.10914567,24.31475605,0,1,1,0,0.01,23.30621712,1,0.0225,23.30621712,0,1.2,23.30621712
56.09,23.31202614,0.5818661435,23.24790877,24.36263938,23.05567015,0,1,1,0,0.01,23.31202614,1,0.0225,23.31202614,0,1.2,23.31202614
56.1,23.31800071,0.588358275,23.39950843,24.31518794,21.9503515,0,1,1,0,0.01,23.31800071,1,0.0225,23.31800071,0,1.2,23.31800071
56.11,23.32385328,0.588830702,23.25574402,24.23869291,21.80530777,0,1,1,0,0.01,23.32385328,1,0.0225,23.32385328,0,1.2,23.32385328
56.12,23.32967206,0.5920197838,23.24473819,24.35938146,24.27518707,0,1,1,0,0.01,23.32967206,1,0.0225,23.32967206,0,1.2,23.32967206
56.13,23.33568158,0.6268448125,23.52393104,24.12555492,24.5187631,0,1,1,0,0.01,23.33568158,1,0.0225,23.33568158,0,1.2,23.33568158
56.14,23.34203479,0.6576017033,23.37807747,24.44898169,23.60509156,0,1,1,0,0.01,23.34203479,1,0.0225,23.34203479,0,1.2,23.34203479
56.15,23.3486779,0.6648424267,23.26385803,24.01896941,21.37725249,0,1,1,0,0.01,23.3486779,1,0.0225,23.3486779,0,1.2,23.3486779
56.16,23.35515171,0.6348068023,23.4582096,24.24679718,24.02778183,0,1,1,0,0.01,23.35515171,1,0.0225,23.35515171,0,1.2,23.35515171
56.17,23.36150513,0.6439133516,23.39887625,24.23122397,23.18337331,0,1,1,0,0.01,23.36150513,1,0.0225,23.36150513,0,1.2,23.36150513
56.18,23.3680909,0.6534791338,23.46143217,24.60382419,22.69130683,0,1,1,0,0.01,23.3680909,1,0.0225,23.3680909,0,1.2,23.3680909
56.19,23.37468605,0.6522122509,23.32041931,24.53297588,22.41376856,0,1,1,0,0.01,23.37468605,1,0.0225,23.37468605,0,1.2,23.37468605
56.2,23.38136564,0.6716566198,23.2367495,24.14479245,23.13259324,0,1,1,0,0.01,23.38136564,1,0.0225,23.38136564,0,1.2,23.38136564
56.21,23.38803887,0.6598338378,23.4426207,24.21185002,24.13781735,0,1,1,0,0.01,23.38803887,1,0.0225,23.38803887,0,1.2,23.38803887
56.22,23.39437306,0.6507491291,23.43328672,24.26596111,23.13381956,0,1,1,0,0.01,23.39437306,1,0.0225,23.39437306,0,1.2,23.39437306
56.23,23.40088254,0.6629429508,23.26788534,24.1609905,25.16520169,0,1,1,0,0.01,23.40088254,1,0.0225,23.40088254,0,1.2,23.40088254
56.24,23.40763299,0.6905770503,23.34036004,24.1902565,24.78955701,0,1,1,0,0.01,23.40763299,1,0.0225,23.40763299,0,1.2,23.40763299
56.25,23.41450567,0.684538809,23.42902139,24.57714959,21.02242168,0,1,1,0,0.01,23.41450567,1,0.0225,23.41450567,0,1.2,23.41450567
56.26,23.42147052,0.7109480296,23.58837605,24.44193795,21.82892868,0,1,1,0,0.01,23.42147052,1,0.0225,23.42147052,0,1.2,23.42147052
56.27,23.42869046,0.7379122343,23.48208543,24.77548728,23.04691422,0,1,1,0,0.01,23.42869046,1,0.0225,23.42869046,0,1.2,23.42869046
56.28,23.43615558,0.7438430025,23.54910512,24.49827495,23.16239737,0,1,1,0,0.01,23.43615558,1,0.0225,23.43615558,0,1.2,23.43615558
56.29,23.44356609,0.7326729179,23.50310835,24.32276869,24.25338335,0,1,1,0,0.01,23.44356609,1,0.0225,23.44356609,0,1.2,23.44356609
56.3,23.45092661,0.728893244,23.24569068,24.47128573,22.98709412,0,1,1,0,0.01,23.45092661,1,0.0225,23.45092661,0,1.2,23.45092661
56.31,23.4583103,0.7416132836,23.48162406,24.36190729,22.50125329,0,1,1,0,0.01,23.4583103,1,0.0225,23.4583103,0,1.2,23.4583103
56.32,23.46593553,0.7847502608,23.37223379,24.73372797,23.48638714,0,1,1,0,0.01,23.46593553,1,0.0225,23.46593553,0,1.2,23.46593553
56.33,23.47371043,0.7677926868,23.40942282,24.52117753,24.43509121,0,1,1,0,0.01,23.47371043,1,0.0225,23.47371043,0,1.2,23.47371043
56.34,23.4812037,0.7354559045,23.48044264,24.49291551,24.01670057,0,1,1,0,0.01,23.4812037,1,0.0225,23.4812037,0,1.2,23.4812037
56.35,23.48851455,0.7080983954,23.45014296,24.29778039,22.31883544,0,1,1,0,0.01,23.48851455,1,0.0225,23.48851455,0,1.2,23.48851455
56.36,23.4954666,0.6830037948,23.57036315,24.5316342,23.5232348,0,1,1,0,0.01,23.4954666,1,0.0225,23.4954666,0,1.2,23.4954666
56.37,23.50239864,0.7037913805,23.39786937,24.3633855,22.26825941,0,1,1,0,0.01,23.50239864,1,0.0225,23.50239864,0,1.2,23.50239864
56.38,23.50949604,0.7330509759,23.5329695,24.33856167,23.91027012,0,1,1,0,0.01,23.50949604,1,0.0225,23.50949604,0,1.2,23.50949604
56.39,23.51688545,0.7711942341,23.53545181,24.24736712,23.99081492,0,1,1,0,0.01,23.51688545,1,0.0225,23.51688545,0,1.2,23.51688545
56.4,23.52480879,0.8202778084,23.52742036,24.59075185,23.8096386,0,1,1,0,0.01,23.52480879,1,0.0225,23.52480879,0,1.2,23.52480879
56.41,23.53291396,0.8154775834,23.40451199,24.28256773,21.56621474,0,1,1,0,0.01,23.53291396,1,0.0225,23.53291396,0,1.2,23.53291396
56.42,23.54112514,0.8407443383,23.73361019,24.73245717,22.31035441,0,1,1,0,0.01,23.54112514,1,0.0225,23.54112514,0,1.2,23.54112514
56.43,23.54950734,0.8204426601,23.62706245,24.33434655,22.99093316,0,1,1,0,0.01,23.54950734,1,0.0225,23.54950734,0,1.2,23.54950734
56.44,23.55771392,0.817733551,23.72485803,24.7875062,23.77866495,0,1,1,0,0.01,23.55771392,1,0.0225,23.55771392,0,1.2,23.55771392
56.45,23.56599426,0.8350646692,23.45505851,24.55101264,24.8617982,0,1,1,0,0.01,23.56599426,1,0.0225,23.56599426,0,1.2,23.56599426
56.46,23.57456532,0.8556997263,23.4683511,24.53154292,21.95550964,0,1,1,0,0.01,23.57456532,1,0.0225,23.57456532,0,1.2,23.57456532
56.47,23.58293123,0.826817806,23.44626611,24.31786809,25.12659572,0,1,1,0,0.01,23.58293123,1,0.0225,23.58293123,0,1.2,23.58293123
56.48,23.59122817,0.8219376416,23.76801612,24.61833094,23.44516685,0,1,1,0,0.01,23.59122817,1,0.0225,23.59122817,0,1.2,23.59122817
56.49,23.59940554,0.8265172019,23.39786166,24.57838949,21.4704164,0,1,1,0,0.01,23.59940554,1,0.0225,23.59940554,0,1.2,23.59940554
56.5,23.60767316,0.8312260034,23.61922819,24.50440092,23.18297935,0,1,1,0,0.01,23.60767316,1,0.0225,23.60767316,0,1.2,23.60767316
56.51,23.61599839,0.842955674,23.57039924,24.4955302,23.20284225,0,1,1,0,0.01,23.61599839,1,0.0225,23.61599839,0,1.2,23.61599839
56.52,23.62421646,0.8114712176,23.63969843,24.79473988,23.10224947,0,1,1,0,0.01,23.62421646,1,0.0225,23.62421646,0,1.2,23.62421646
56.53,23.6324514,0.8231774967,23.45906557,24.39073671,21.84386472,0,1,1,0,0.01,23.6324514,1,0.0225,23.6324514,0,1.2,23.6324514
56.54,23.64091988,0.8725837058,23.39659373,24.48421023,23.10578049,0,1,1,0,0.01,23.64091988,1,0.0225,23.64091988,0,1.2,23.64091988
56.55,23.64946611,0.8386844616,23.61431081,24.83216388,23.30818332,0,1,1,0,0.01,23.64946611,1,0.0225,23.64946611,0,1.2,23.64946611
56.56,23.65783536,0.8242332733,23.46522259,24.68731801,22.61506675,0,1,1,0,0.01,23.65783536,1,0.0225,23.65783536,0,1.2,23.65783536
56.57,23.66603377,0.8042656667,23.64470718,24.64067291,24.14476905,0,1,1,0,0.01,23.66603377,1,0.0225,23.66603377,0,1.2,23.66603377
56.58,23.67401758,0.8025534353,23.71548888,24.55294664,23.99784806,0,1,1,0,0.01,23.67401758,1,0.0225,23.67401758,0,1.2,23.67401758
56.59,23.68212675,0.8006256803,23.76083559,24.85814314,24.19452293,0,1,1,0,0.01,23.68212675,1,0.0225,23.68212675,0,1.2,23.68212675
56.6,23.69016823,0.8127811301,23.67163579,24.84638236,23.7806866,0,1,1,0,0.01,23.69016823,1,0.0225,23.69016823,0,1.2,23.69016823
56.61,23.69843841,0.845605662,23.75379744,24.67564443,22.95148741,0,1,1,0,0.01,23.69843841,1,0.0225,23.69843841,0,1.2,23.69843841
56.62,23.70688449,0.83449719,23.66833462,24.89187239,24.08864249,0,1,1,0,0.01,23.70688449,1,0.0225,23.70688449,0,1.2,23.70688449
56.63,23.71500229,0.8121225686,23.84383225,25.18193152,22.95335964,0,1,1,0,0.01,23.71500229,1,0.0225,23.71500229,0,1.2,23.71500229
56.64,23.72315289,0.8185617003,23.81251718,24.64991112,22.00122906,0,1,1,0,0.01,23.72315289,1,0.0225,23.72315289,0,1.2,23.72315289
56.65,23.73151899,0.8292405749,23.87204734,24.81509205,22.9341048,0,1,1,0,0.01,23.73151899,1,0.0225,23.73151899,0,1.2,23.73151899
56.66,23.73984373,0.8317856903,23.85114565,24.67156232,26.00501812,0,1,1,0,0.01,23.73984373,1,0.0225,23.73984373,0,1.2,23.73984373
56.67,23.74814499,0.8283020916,23.80923337,24.85405893,23.67459576,0,1,1,0,0.01,23.74814499,1,0.0225,23.74814499,0,1.2,23.74814499
56.68,23.75654879,0.8515375772,23.71973754,24.69533451,23.96172242,0,1,1,0,0.01,23.75654879,1,0.0225,23.75654879,0,1.2,23.75654879
56.69,23.765092,0.8451559996,23.62091305,24.88781703,22.88428655,0,1,1,0,0.01,23.765092,1,0.0225,23.765092,0,1.2,23.765092
56.7,23.77355606,0.8355395225,23.83824586,24.69103255,22.79410853,0,1,1,0,0.01,23.77355606,1,0.0225,23.77355606,0,1.2,23.77355606
56.71,23.78174284,0.8183791974,23.71273362,24.54270503,22.94126836,0,1,1,0,0.01,23.78174284,1,0.0225,23.78174284,0,1.2,23.78174284
56.72,23.79020622,0.8502246875,23.81964266,24.85222582,24.75401959,0,1,1,0,0.01,23.79020622,1,0.0225,23.79020622,0,1.2,23.79020622
56.73,23.798662,0.8197581745,23.61683178,24.7337161,24.49459304,0,1,1,0,0.01,23.798662,1,0.0225,23.798662,0,1.2,23.798662
56.74,23.8066859,0.7824005793,23.76731634,24.99123263,21.7095247,0,1,1,0,0.01,23.8066859,1,0.0225,23.8066859,0,1.2,23.8066859
56.75,23.814455,0.7672843357,23.89073461,24.95695676,24.46831161,0,1,1,0,0.01,23.814455,1,0.0225,23.814455,0,1.2,23.814455
56.76,23.8222035,0.7927031056,23.99503251,24.77368881,24.01601533,0,1,1,0,0.01,23.8222035,1,0.0225,23.8222035,0,1.2,23.8222035
56.77,23.82979541,0.7624500218,23.72403958,25.09165873,22.92626271,0,1,1,0,0.01,23.82979541,1,0.0225,23.82979541,0,1.2,23.82979541
56.78,23.83745035,0.7958390264,23.8510733,24.76565308,24.37919341,0,1,1,0,0.01,23.83745035,1,0.0225,23.83745035,0,1.2,23.83745035
56.79,23.84544376,0.8155440847,23.873976,24.83828139,23.27724263,0,1,1,0,0.01,23.84544376,1,0.0225,23.84544376,0,1.2,23.84544376
56.8,23.85365677,0.8110940085,23.98564501,25.09732803,24.56794362,0,1,1,0,0.01,23.85365677,1,0.0225,23.85365677,0,1.2,23.85365677
56.81,23.86174524,0.7971654841,23.8312606,24.89458988,25.02676528,0,1,1,0,0.01,23.86174524,1,0.0225,23.86174524,0,1.2,23.86174524
56.82,23.86973714,0.7843843875,23.80943353,24.81828277,23.26944742,0,1,1,0,0.01,23.86973714,1,0.0225,23.86973714,0,1.2,23.86973714
56.83,23.87760845,0.803834551,23.81693083,25.00826366,24.06062206,0,1,1,0,0.01,23.87760845,1,0.0225,23.87760845,0,1.2,23.87760845
56.84,23.88560284,0.7624101099,23.85813814,24.86438402,22.2337072,0,1,1,0,0.01,23.88560284,1,0.0225,23.88560284,0,1.2,23.88560284
56.85,23.89317234,0.7515931525,23.94485731,24.89441135,22.86872829,0,1,1,0,0.01,23.89317234,1,0.0225,23.89317234,0,1.2,23.89317234
56.86,23.90066949,0.7591276177,24.01753853,25.04426438,23.66607108,0,1,1,0,0.01,23.90066949,1,0.0225,23.90066949,0,1.2,23.90066949
56.87,23.90812143,0.7490112165,24.14481245,24.92269302,24.1488438,0,1,1,0,0.01,23.90812143,1,0.0225,23.90812143,0,1.2,23.90812143
56.88,23.91560431,0.757424101,23.94387444,24.84373625,22.46131517,0,1,1,0,0.01,23.91560431,1,0.0225,23.91560431,0,1.2,23.91560431
56.89,23.92314076,0.7301327788,23.9340617,24.76509157,24.35988951,0,1,1,0,0.01,23.92314076,1,0.0225,23.92314076,0,1.2,23.92314076
56.9,23.93057325,0.75445652,24.00786726,24.87435095,24.14747634,0,1,1,0,0.01,23.93057325,1,0.0225,23.93057325,0,1.2,23.93057325
56.91,23.93823054,0.7479561357,23.8383669,24.95014764,24.75875298,0,1,1,0,0.01,23.93823054,1,0.0225,23.93823054,0,1.2,23.93823054
56.92,23.94579094,0.74788246,23.92464418,24.97938993,24.84439482,0,1,1,0,0.01,23.94579094,1,0.0225,23.94579094,0,1.2,23.94579094
56.93,23.95319744,0.7100230715,24.06357332,24.8928985,22.80352908,0,1,1,0,0.01,23.95319744,1,0.0225,23.95319744,0,1.2,23.95319744
56.94,23.96013025,0.6851674621,23.91219947,24.94989115,24.30093785,0,1,1,0,0.01,23.96013025,1,0.0225,23.96013025,0,1.2,23.96013025
56.95,23.96699261,0.7044828787,24.00611219,25.01013861,23.28966579,0,1,1,0,0.01,23.96699261,1,0.0225,23.96699261,0,1.2,23.96699261
56.96,23.97397576,0.7072312313,23.93969074,25.00846837,25.31414916,0,1,1,0,0.01,23.97397576,1,0.0225,23.97397576,0,1.2,23.97397576
56.97,23.9809878,0.6931850423,23.72871414,25.04486609,26.05751039,0,1,1,0,0.01,23.9809878,1,0.0225,23.9809878,0,1.2,23.9809878
56.98,23.98794922,0.692361447,23.98486088,25.13232556,23.80618752,0,1,1,0,0.01,23.98794922,1,0.0225,23.98794922,0,1.2,23.98794922
56.99,23.99497628,0.7119268454,23.98256196,25.23601362,22.90960841,0,1,1,0,0.01,23.99497628,1,0.0225,23.99497628,0,1.2,23.99497628
57,24.00202768,0.6949161781,23.87504634,25.0187997,24.47671744,0,1,1,0,0.01,24.00202768,1,0.0225,24.00202768,0,1.2,24.00202768
57.01,24.00921804,0.7406948146,24.05242828,24.92241405,24.4974528,0,1,1,0,0.01,24.00921804,1,0.0225,24.00921804,0,1.2,24.00921804
57.02,24.01681841,0.7656818268,23.9875558,25.08341102,25.83795198,0,1,1,0,0.01,24.01681841,1,0.0225,24.01681841,0,1.2,24.01681841
57.03,24.02433311,0.751645795,24.05124223,24.94518503,23.7542422,0,1,1,0,0.01,24.02433311,1,0.0225,24.02433311,0,1.2,24.02433311
57.04,24.03173537,0.7094788056,24.0085552,24.97533636,23.41228602,0,1,1,0,0.01,24.03173537,1,0.0225,24.03173537,0,1.2,24.03173537
57.05,24.03882406,0.7131987529,24.02904851,24.97755069,24.44594441,0,1,1,0,0.01,24.03882406,1,0.0225,24.03882406,0,1.2,24.03882406
57.06,24.04608202,0.7148572934,24.03536885,25.36029302,24.91258805,0,1,1,0,0.01,24.04608202,1,0.0225,24.04608202,0,1.2,24.04608202
57.07,24.05328295,0.7342920878,24.09562818,25.00762563,25.10601868,0,1,1,0,0.01,24.05328295,1,0.0225,24.05328295,0,1.2,24.05328295
57.08,24.06079999,0.758700737,24.02587576,25.05244408,23.56845724,0,1,1,0,0.01,24.06079999,1,0.0225,24.06079999,0,1.2,24.06079999
57.09,24.06835567,0.7547357934,24.04535448,24.78153678,25.31888514,0,1,1,0,0.01,24.06835567,1,0.0225,24.06835567,0,1.2,24.06835567
57.1,24.07588346,0.7433497534,24.16728257,24.88532472,25.46147897,0,1,1,0,0.01,24.07588346,1,0.0225,24.07588346,0,1.2,24.07588346
57.11,24.08344442,0.7564653859,23.99361504,24.98712639,25.78259679,0,1,1,0,0.01,24.08344442,1,0.0225,24.08344442,0,1.2,24.08344442
57.12,24.09097315,0.7563874628,24.27886502,24.86094952,24.7362271,0,1,1,0,0.01,24.09097315,1,0.0225,24.09097315,0,1.2,24.09097315
57.13,24.09857621,0.7690031884,24.11305158,25.29033126,23.40003844,0,1,1,0,0.01,24.09857621,1,0.0225,24.09857621,0,1.2,24.09857621
57.14,24.10615399,0.7383840634,24.16377086,25.10871528,25.56833556,0,1,1,0,0.01,24.10615399,1,0.0225,24.10615399,0,1.2,24.10615399
57.15,24.11344499,0.7324917153,24.09973537,25.12076755,24.3877432,0,1,1,0,0.01,24.11344499,1,0.0225,24.11344499,0,1.2,24.11344499
57.16,24.12068483,0.7212868961,24.0822749,25.15749263,23.9742227,0,1,1,0,0.01,24.12068483,1,0.0225,24.12068483,0,1.2,24.12068483
57.17,24.1279662,0.7387224179,24.1139403,25.07255244,24.22610477,0,1,1,0,0.01,24.1279662,1,0.0225,24.1279662,0,1.2,24.1279662
57.18,24.1353894,0.7527895914,24.08197737,25.43210818,23.89944823,0,1,1,0,0.01,24.1353894,1,0.0225,24.1353894,0,1.2,24.1353894
57.19,24.14287798,0.7513705491,24.15341,25.2598264,22.45365284,0,1,1,0,0.01,24.14287798,1,0.0225,24.14287798,0,1.2,24.14287798
57.2,24.15042152,0.737952858,24.24672619,25.22685014,23.44335011,0,1,1,0,0.01,24.15042152,1,0.0225,24.15042152,0,1.2,24.15042152
57.21,24.15773756,0.7134184409,24.1876543,25.25614309,24.88972353,0,1,1,0,0.01,24.15773756,1,0.0225,24.15773756,0,1.2,24.15773756
57.22,24.16457559,0.6605760015,24.13605321,25.09966948,26.32100577,0,1,1,0,0.01,24.16457559,1,0.0225,24.16457559,0,1.2,24.16457559
57.23,24.1711778,0.6507981398,24.24861559,25.08456364,24.76279729,0,1,1,0,0.01,24.1711778,1,0.0225,24.1711778,0,1.2,24.1711778
57.24,24.17778882,0.6585151718,24.21180665,24.99383393,23.43250064,0,1,1,0,0.01,24.17778882,1,0.0225,24.17778882,0,1.2,24.17778882
57.25,24.18422489,0.623498948,24.07858168,25.28828917,24.4595356,0,1,1,0,0.01,24.18422489,1,0.0225,24.18422489,0,1.2,24.18422489
57.26,24.19050359,0.6528723552,24.13830683,25.13483784,23.03317393,0,1,1,0,0.01,24.19050359,1,0.0225,24.19050359,0,1.2,24.19050359
57.27,24.19708384,0.669801989,24.13442687,25.05093797,24.78709282,0,1,1,0,0.01,24.19708384,1,0.0225,24.19708384,0,1.2,24.19708384
57.28,24.20391749,0.6779704664,24.13227552,25.12725534,23.9367201,0,1,1,0,0.01,24.20391749,1,0.0225,24.20391749,0,1.2,24.20391749
57.29,24.21058482,0.6579017368,24.263298,25.40469731,26.70004118,0,1,1,0,0.01,24.21058482,1,0.0225,24.21058482,0,1.2,24.21058482
57.3,24.21722553,0.6728719131,24.16852596,25.23690049,25.75443568,0,1,1,0,0.01,24.21722553,1,0.0225,24.21722553,0,1.2,24.21722553
57.31,24.22378753,0.6466438487,24.26908169,25.29193825,23.57103872,0,1,1,0,0.01,24.22378753,1,0.0225,24.22378753,0,1.2,24.22378753
57.32,24.23013233,0.6416767002,24.2391448,25.31522288,24.94369181,0,1,1,0,0.01,24.23013233,1,0.0225,24.23013233,0,1.2,24.23013233
57.33,24.23673657,0.6648728863,24.20315597,25.42457679,22.49135603,0,1,1,0,0.01,24.23673657,1,0.0225,24.23673657,0,1.2,24.23673657
57.34,24.24345987,0.6802427021,24.03442641,25.26986319,23.46880656,0,1,1,0,0.01,24.24345987,1,0.0225,24.24345987,0,1.2,24.24345987
57.35,24.25047214,0.705590552,24.12603871,25.24177595,24.70159569,0,1,1,0,0.01,24.25047214,1,0.0225,24.25047214,0,1.2,24.25047214
57.36,24.25764375,0.7075201598,24.37160225,25.31617022,24.57005479,0,1,1,0,0.01,24.25764375,1,0.0225,24.25764375,0,1.2,24.25764375
57.37,24.26481263,0.7044877004,24.29882101,25.21785885,22.11886966,0,1,1,0,0.01,24.26481263,1,0.0225,24.26481263,0,1.2,24.26481263
57.38,24.27189841,0.7040651632,24.19871031,25.13954359,23.79939824,0,1,1,0,0.01,24.27189841,1,0.0225,24.27189841,0,1.2,24.27189841
57.39,24.27882856,0.6682679277,24.18099559,25.31528661,22.24385767,0,1,1,0,0.01,24.27882856,1,0.0225,24.27882856,0,1.2,24.27882856
57.4,24.28546625,0.6721291283,24.30951307,25.24857373,25.13261287,0,1,1,0,0.01,24.28546625,1,0.0225,24.28546625,0,1.2,24.28546625
57.41,24.29200452,0.6547275609,24.30731846,25.09943898,24.19736637,0,1,1,0,0.01,24.29200452,1,0.0225,24.29200452,0,1.2,24.29200452
57.42,24.29851333,0.6603962144,24.23709846,25.15005379,22.10374817,0,1,1,0,0.01,24.29851333,1,0.0225,24.29851333,0,1.2,24.29851333
57.43,24.30520583,0.6770864808,24.34021025,25.52307245,24.85026992,0,1,1,0,0.01,24.30520583,1,0.0225,24.30520583,0,1.2,24.30520583
57.44,24.31207496,0.6963482671,24.3225683,25.34336188,22.24496529,0,1,1,0,0.01,24.31207496,1,0.0225,24.31207496,0,1.2,24.31207496
57.45,24.31920038,0.7255944085,24.33636223,25.6639402,25.35150733,0,1,1,0,0.01,24.31920038,1,0.0225,24.31920038,0,1.2,24.31920038
57.46,24.32649408,0.7425095163,24.40702369,25.04458637,25.29050279,0,1,1,0,0.01,24.32649408,1,0.0225,24.32649408,0,1.2,24.32649408
57.47,24.3337426,0.7065585874,24.44028129,25.15345817,25.15880979,0,1,1,0,0.01,24.3337426,1,0.0225,24.3337426,0,1.2,24.3337426
57.48,24.34109143,0.7509923354,24.09991267,25.30318205,23.96854876,0,1,1,0,0.01,24.34109143,1,0.0225,24.34109143,0,1.2,24.34109143
57.49,24.34843217,0.717442229,24.40138034,25.4280065,23.29810538,0,1,1,0,0.01,24.34843217,1,0.0225,24.34843217,0,1.2,24.34843217
57.5,24.35533191,0.6714487821,24.39013395,25.38354517,24.68294928,0,1,1,0,0.01,24.35533191,1,0.0225,24.35533191,0,1.2,24.35533191
57.51,24.36216362,0.6936292632,24.25681288,25.50633932,24.22796763,0,1,1,0,0.01,24.36216362,1,0.0225,24.36216362,0,1.2,24.36216362
57.52,24.36906435,0.7090230456,24.46666281,25.61873022,25.70255676,0,1,1,0,0.01,24.36906435,1,0.0225,24.36906435,0,1.2,24.36906435
57.53,24.37618091,0.7196096567,24.21648657,25.24785326,25.01304551,0,1,1,0,0.01,24.37618091,1,0.0225,24.37618091,0,1.2,24.37618091
57.54,24.38343354,0.7307123828,24.22919298,25.39242666,24.75292041,0,1,1,0,0.01,24.38343354,1,0.0225,24.38343354,0,1.2,24.38343354
57.55,24.39085367,0.7495678756,24.43096569,25.38963008,21.85706165,0,1,1,0,0.01,24.39085367,1,0.0225,24.39085367,0,1.2,24.39085367
57.56,24.39839456,0.7521462428,24.34771945,25.11278082,24.35554005,0,1,1,0,0.01,24.39839456,1,0.0225,24.39839456,0,1.2,24.39839456
57.57,24.4057894,0.7306847503,24.51282322,25.05202335,23.3998834,0,1,1,0,0.01,24.4057894,1,0.0225,24.4057894,0,1.2,24.4057894
57.58,24.41327157,0.7539663298,24.19743076,25.39980888,26.60716066,0,1,1,0,0.01,24.41327157,1,0.0225,24.41327157,0,1.2,24.41327157
57.59,24.42075169,0.73206908,24.26010051,25.43622128,22.35492459,0,1,1,0,0.01,24.42075169,1,0.0225,24.42075169,0,1.2,24.42075169
57.6,24.4280057,0.7283860775,24.30169391,25.62995119,25.22207079,0,1,1,0,0.01,24.4280057,1,0.0225,24.4280057,0,1.2,24.4280057
57.61,24.43524753,0.70348445,24.46028524,25.36237489,24.43578757,0,1,1,0,0.01,24.43524753,1,0.0225,24.43524753,0,1.2,24.43524753
57.62,24.44220848,0.6721392834,24.43528758,25.44946754,24.52656393,0,1,1,0,0.01,24.44220848,1,0.0225,24.44220848,0,1.2,24.44220848
57.63,24.4488883,0.6641101166,24.41845815,25.16622228,26.00845088,0,1,1,0,0.01,24.4488883,1,0.0225,24.4488883,0,1.2,24.4488883
57.64,24.45540723,0.6441672896,24.36655327,25.27846122,24.3388617,0,1,1,0,0.01,24.45540723,1,0.0225,24.45540723,0,1.2,24.45540723
57.65,24.46190233,0.6670304525,24.42206914,25.36592692,23.339681,0,1,1,0,0.01,24.46190233,1,0.0225,24.46190233,0,1.2,24.46190233
57.66,24.46840609,0.6509415552,24.23767951,25.51433728,24.69093767,0,1,1,0,0.01,24.46840609,1,0.0225,24.46840609,0,1.2,24.46840609
57.67,24.47497454,0.6662294932,24.42125871,25.48962293,23.87895643,0,1,1,0,0.01,24.47497454,1,0.0225,24.47497454,0,1.2,24.47497454
57.68,24.48150449,0.623971747,24.50689749,25.54610514,24.29058857,0,1,1,0,0.01,24.48150449,1,0.0225,24.48150449,0,1.2,24.48150449
57.69,24.48767118,0.6195056427,24.47945284,25.50534955,22.11139381,0,1,1,0,0.01,24.48767118,1,0.0225,24.48767118,0,1.2,24.48767118
57.7,24.49399803,0.6448176205,24.55912251,25.53803958,23.62257287,0,1,1,0,0.01,24.49399803,1,0.0225,24.49399803,0,1.2,24.49399803
57.71,24.50049583,0.6506692953,24.5338488,25.71782996,25.32378565,0,1,1,0,0.01,24.50049583,1,0.0225,24.50049583,0,1.2,24.50049583
57.72,24.50694653,0.6463790785,24.34462197,25.58740401,25.90227886,0,1,1,0,0.01,24.50694653,1,0.0225,24.50694653,0,1.2,24.50694653
57.73,24.51329042,0.6183067918,24.50926137,25.57077432,26.53842215,0,1,1,0,0.01,24.51329042,1,0.0225,24.51329042,0,1.2,24.51329042
57.74,24.51952499,0.6274508444,24.53990199,25.485412,24.28730956,0,1,1,0,0.01,24.51952499,1,0.0225,24.51952499,0,1.2,24.51952499
57.75,24.52591057,0.6368330127,24.44904511,25.77059815,24.26135769,0,1,1,0,0.01,24.52591057,1,0.0225,24.52591057,0,1.2,24.52591057
